text,pos,total,pos_unique
"[secouer, flambeau, toits, ville]","['VERB', 'NOUN', 'NOUN', 'NOUN']",4,2
"[joindre, fureur, guerre, étrangère]","['VERB', 'NOUN', 'NOUN', 'ADJ']",4,3
"[fallut, qu', elle, vît, l', horrible, harengère]","['VERB', 'SCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN']",7,6
"[haranguer, bas, peuple, tourbe, servile]","['VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ']",5,3
"[halle, blé, jusqu, l', hôtel, ville]","['NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']",6,3
"[refluer, hoquet, l', odieuse, mégère]","['VERB', 'NOUN', 'DET', 'ADJ', 'NOUN']",5,4
"[qu', elle, vît, venir, merveilleuse, légère]","['SCONJ', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADJ']",6,4
"[chemins, ronce, frêle, fougère]","['NOUN', 'NOUN', 'ADJ', 'NOUN']",4,2
"[pliant, beaux, drapeaux, comme, humble, lingère]","['VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",6,4
"[gouvernant, bataille, bonne, ménagère]","['NOUN', 'NOUN', 'ADJ', 'ADJ']",4,2
"[traînant, trois, vertus, quelque, fourragère]","['VERB', 'NUM', 'NOUN', 'DET', 'NOUN']",5,4
"[vers, l', antique, vaisseau, jeune, passagère]","['ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'NOUN']",6,4
"[huitième, jour]","['ADJ', 'NOUN']",2,2
"[vendredi, janvier]","['NOUN', 'NOUN']",2,1
[viii],['PRON'],1,1
"[comme, dieu, fait, rien, pauvre, misère]","['SCONJ', 'PROPN', 'VERB', 'PRON', 'ADJ', 'NOUN']",6,6
"[fallut, qu', elle, vît, ville, endolorie]","['VERB', 'SCONJ', 'PRON', 'VERB', 'NOUN', 'ADJ']",6,5
"[peuples, foulés, race, flétrie]","['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
