text,pos,total,pos_unique
"[n', avançons, jamais, d', un, fois]","['ADV', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN']",6,5
"[vingt, siècles, peuple, vingt, siècles, rois]","['NUM', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'VERB']",6,3
"[toute, séquelle, toute, volaille]","['DET', 'NOUN', 'DET', 'NOUN']",4,2
"[leurs, chapeaux, plume, valetaille]","['DET', 'NOUN', 'ADJ', 'ADJ']",4,3
"[appris, c', est, d', être, familiers]","['VERB', 'PRON', 'AUX', 'ADP', 'AUX', 'ADJ']",6,5
"[comme, peut, marcher, pieds, souliers]","['ADP', 'VERB', 'VERB', 'NOUN', 'ADJ']",5,4
"[vers, dernier, carré, soir, d', une, bataille]","['ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN']",7,4
"[nés, bord, plateau]","['VERB', 'ADJ', 'NOUN']",3,3
"[recourbement, blonde, loire]","['NOUN', 'NOUN', 'ADJ']",3,2
"[fleuve, sable, fleuve, gloire]","['NOUN', 'ADJ', 'ADV', 'ADJ']",4,3
"[n', est, là, baiser, auguste, manteau]","['ADV', 'AUX', 'ADV', 'VERB', 'ADJ', 'NOUN']",6,5
"[nés, bord, vaste, plateau]","['VERB', 'ADV', 'ADJ', 'NOUN']",4,4
"[l', antique, orléans, sévère, sérieuse]","['DET', 'NOUN', 'NOUN', 'ADJ', 'ADJ']",5,3
"[loire, coulante, souvent, limoneuse]","['ADJ', 'ADJ', 'ADV', 'ADJ']",4,2
"[n', est, là, laver, pieds, coteau]","['ADV', 'AUX', 'ADV', 'VERB', 'NOUN', 'ADJ']",6,5
"[nés, bord, plate, beauce]","['VERB', 'ADJ', 'NOUN', 'ADJ']",4,3
"[connu, dès, plus, jeunes, ans]","['VERB', 'ADP', 'ADV', 'ADJ', 'NOUN']",5,5
"[portail, ferme, durs, paysans]","['NOUN', 'ADJ', 'ADJ', 'NOUN']",4,2
"[l', enclos, bourg, bêche, fosse]","['DET', 'NOUN', 'ADJ', 'VERB', 'NOUN']",5,4
"[nés, bord, beauce, plate]","['VERB', 'ADJ', 'ADJ', 'NOUN']",4,3
"[connu, dès, premiers, regrets]","['VERB', 'ADP', 'ADJ', 'NOUN']",4,4
"[peut, receler, désespoirs, secrets]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[soleil, descend, ciel, écarlate]","['NOUN', 'VERB', 'ADJ', 'ADJ']",4,3
"[couche, ras, d', un, sol, inévitable]","['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ']",6,4
"[dur, comme, justice, égal, comme, barre]","['ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN']",6,3
"[juste, comme, loi, fermé, comme, mare]","['ADV', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN']",6,4
