text,pos,total,pos_unique
"[quand, voyez, tant, force, tant, rudesse, petit, bourgeon]","['SCONJ', 'VERB', 'ADV', 'NOUN', 'ADV', 'NOUN', 'ADJ', 'NOUN']",8,5
"[tendre, paraît, plus, rien, tout]","['ADJ', 'VERB', 'ADP', 'PRON', 'ADV']",5,5
"[c', est, l', air, parasiter, l', arbre, manger, table]","['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN']",9,5
"[l', arbre]","['DET', 'NOUN']",2,2
"[comme, gui, comme, champignon]","['ADP', 'DET', 'ADP', 'NOUN']",4,3
"[c', est, l', air, nourrir, l', arbre, paysan]","['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ']",8,6
"[appelle, gourmands, c', est, l', air, s', appuyer]","['VERB', 'ADJ', 'PRON', 'AUX', 'DET', 'NOUN', 'PRON', 'VERB']",8,6
"[l', arbre, sortir, l', arbre, rien, pouvoir, être]","['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'AUX']",8,5
"[pouvoir, exister, sans, l', arbre, effet, aujourd'hui, sort]","['VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADV', 'VERB']",8,5
"[l', arbre, l', aisselle, branches, l', aisselle, feuilles]","['DET', 'NOUN', 'DET', 'NOUN', 'NOUN', 'DET', 'NOUN', 'ADJ']",8,3
"[peut, plus, exister, sans, l', arbre, l', air, venir, l', arbre]","['VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN']",11,5
"[dérober, nourriture, l', arbre]","['VERB', 'NOUN', 'DET', 'NOUN']",4,3
"[pourtant, c', est, tout, vient, contraire, sans]","['ADV', 'PRON', 'AUX', 'ADV', 'VERB', 'ADJ', 'ADP']",7,6
"[bourgeon, fois, venu, l', arbre, sans]","['ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP']",6,5
"[milliers, bourgeons, viennent, fois, fin, commencement]","['NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'ADV']",6,4
"[d', avril, peut-être, derniers, jours, mars, rien]","['ADP', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'PRON']",7,5
"[durerait, l', arbre, durerait, tiendrait, place]","['VERB', 'DET', 'NOUN', 'VERB', 'AUX', 'NOUN']",6,4
"[d', arbre, faut, cette, place, tenue, sans, cette, sève]","['ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN']",9,4
"[monte, pleure, mois, mai, sans, milliers, bourgeons]","['VERB', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ']",7,4
"[pointent, tendrement, l', aisselle, dures, branches]","['VERB', 'ADV', 'DET', 'NOUN', 'ADJ', 'NOUN']",6,5
"[faut, toute, place, tenue, toute, vie, vient, tendresse]","['VERB', 'DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN']",8,4
"[toute, vie, vient, tendre, fin, bourgeon, d', avril]","['DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'NOUN']",8,5
"[cette, sève, pleure, mai, ouate, coton, fin]","['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN']",7,4
"[bourgeon, blanc, vêtu, chaudement, tendrement]","['ADJ', 'ADJ', 'VERB', 'ADV', 'ADV']",5,3
"[protégé, d', un, flocon, d', une, toison, d', une, laine, végétale, d', une, laine]","['VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']",14,5
"[d', arbre, flocon, cotonneux, secret, toute, vie, rude]","['ADP', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'DET', 'NOUN', 'ADJ']",8,4
"[écorce, l', air, d', une, cuirasse, comparaison, tendre]","['NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ']",8,4
"[bourgeon, rude, écorce, n', est, rien, bourgeon, durci]","['ADJ', 'ADJ', 'NOUN', 'ADV', 'AUX', 'PRON', 'ADJ', 'ADJ']",8,5
"[bourgeon, vieilli, c', est, cela, tendre, bourgeon]","['ADJ', 'ADJ', 'PRON', 'AUX', 'PRON', 'ADJ', 'ADJ']",7,3
"[perce, toujours, jaillit, toujours, dessous, dure, écorce]","['VERB', 'ADV', 'VERB', 'ADV', 'NOUN', 'ADJ', 'NOUN']",7,4
"[l', homme, guerre, plus, dur, tendre, enfant, nourri, lait]","['DET', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'NOUN']",9,5
"[plus, rude, martyr, martyr, plus, dur, chevalet]","['ADV', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN']",7,3
"[martyr, plus, rude, écorce, plus, rugueuse, peau, martyr]","['NOUN', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ']",8,3
"[plus, dur, serre, l', onglet, tendre, enfant, laiteux]","['ADV', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ']",8,5
"[sans, bourgeon, l', air, rien, semble, rien, tout]","['ADP', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON', 'ADV']",8,6
"[cela, bois, mort]","['PRON', 'NOUN', 'ADJ']",3,3
"[bois, mort, jeté, feu]","['NOUN', 'ADJ', 'VERB', 'NOUN']",4,3
"[trompe, c', est, cette, rude, écorce, écorche]","['VERB', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADJ']",7,6
"[mains, ni, l', épaule, faites, bouger, tronc, d', un]","['NOUN', 'CCONJ', 'DET', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADP', 'DET']",9,5
"[millième, millimètre, ni, pied, pouvez, faire, bouger]","['ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'AUX', 'VERB']",7,5
"[grosses, racines, d', un, millième, millimètre, ni, main]","['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",8,5
"[seule, grosses, branches, c', est, peine, si]","['ADJ', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'SCONJ']",7,6
"[ébranleriez, quelques, -, unes, petites, branches, si]","['NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'SCONJ']",7,3
"[feriez, balancer]","['VERB', 'VERB']",2,1
"[lieu, bourgeon, résiste, point, sous, doigt, d', un, coup]","['NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN']",9,5
"[d', ongle, premier, venu, fait, sauter, bourgeon]","['ADP', 'NOUN', 'ADJ', 'VERB', 'AUX', 'VERB', 'ADJ']",7,5
"[développé, ferait, branche, plus, grosse, cuisse]","['VERB', 'VERB', 'NOUN', 'ADV', 'ADJ', 'NOUN']",6,4
"[car, plus, facile, dit, dieu, ruiner, fonder]","['CCONJ', 'ADV', 'ADJ', 'VERB', 'ADJ', 'VERB', 'VERB']",7,4
"[faire, mourir, faire, naître]","['AUX', 'VERB', 'AUX', 'VERB']",4,2
"[donner, mort, donner, vie]","['VERB', 'NOUN', 'VERB', 'NOUN']",4,2
"[bourgeon, résiste, point, c', est, qu', aussi, n', est, point, fait]","['ADJ', 'VERB', 'NOUN', 'PRON', 'AUX', 'ADV', 'ADV', 'ADV', 'AUX', 'VERB', 'VERB']",11,6
"[résistance, n', est, point, chargé, résister]","['NOUN', 'ADV', 'AUX', 'VERB', 'VERB', 'VERB']",6,4
"[c', est, tronc, branche, cette, maîtresse, racine]","['PRON', 'AUX', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN']",7,5
"[faits, résistance, chargés, résister]","['NOUN', 'NOUN', 'ADJ', 'VERB']",4,3
"[c', est, rude, écorce, faite, rudesse]","['PRON', 'AUX', 'ADJ', 'NOUN', 'VERB', 'NOUN']",6,5
"[chargée, d', être, rude]","['VERB', 'ADP', 'AUX', 'ADJ']",4,4
"[tendre, bourgeon, n', est, fait, naissance, n', est]","['ADJ', 'NOUN', 'ADV', 'AUX', 'VERB', 'NOUN', 'ADV', 'AUX']",8,5
"[chargé, faire, naître]","['VERB', 'AUX', 'VERB']",3,2
"[faire, durer]","['AUX', 'VERB']",2,2
"[faire, aimer]","['AUX', 'VERB']",2,2
"[or, dis, dit, dieu, sans, bourgeonnement, fin, avril]","['NOUN', 'AUX', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",8,4
"[sans, milliers, sans, cet, unique, petit, bourgeonnement]","['ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN']",7,4
"[l', espérance, qu', évidemment, tout, monde, peut, casser, sans]","['DET', 'NOUN', 'PRON', 'ADV', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP']",9,6
"[tendre, bourgeon, cotonneux, premier, venu, peut, faire, sauter]","['ADJ', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'VERB', 'AUX', 'VERB']",8,4
"[l', ongle, toute, création, bois, mort]","['DET', 'NOUN', 'DET', 'NOUN', 'NOUN', 'ADJ']",6,3
"[bois, mort, jeté, feu]","['NOUN', 'ADJ', 'VERB', 'NOUN']",4,3
"[toute, création, qu', un, immense, cimetière]","['DET', 'NOUN', 'SCONJ', 'DET', 'ADJ', 'NOUN']",6,4
"[or, fils, dit, il, faut, laisser, morts, ensevelir, leurs]","['NOUN', 'ADJ', 'VERB', 'PRON', 'VERB', 'VERB', 'NOUN', 'VERB', 'DET']",9,5
"[morts, .]","['NOUN', 'PUNCT']",2,2
"[hélas, fils, hélas, fils, hélas, fils]","['INTJ', 'ADJ', 'AUX', 'ADJ', 'AUX', 'NOUN']",6,4
"[fils, croix, peau, sèche, comme, sèche, écorce]","['NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'ADJ', 'NOUN']",7,3
"[peau, flétrie, peau, ridée, peau, tannée]","['NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB']",6,3
"[peau, fendait, sous, clous]","['NOUN', 'VERB', 'ADP', 'NOUN']",4,3
"[fils, tendre, enfant, laiteux]","['NOUN', 'ADJ', 'NOUN', 'ADJ']",4,2
"[enfance, bourgeonnement, promesse, engagement]","['NOUN', 'NOUN', 'VERB', 'NOUN']",4,2
"[essai, origine, commencement, rédempteur]","['NOUN', 'ADJ', 'ADV', 'NOUN']",4,3
"[espérance, salut, espérance, rédemption]","['NOUN', 'ADP', 'NOUN', 'NOUN']",4,2
"[jour, soir, nuit, l', ensevelissement]","['NOUN', 'NOUN', 'NOUN', 'DET', 'NOUN']",5,2
"[tombée, cette, nuit, reverrai, jamais]","['VERB', 'DET', 'NOUN', 'VERB', 'ADV']",5,4
"[nuit, si, douce, coeur, parce, accomplis]","['NOUN', 'SCONJ', 'ADJ', 'NOUN', 'SCONJ', 'VERB']",6,4
"[calmes, comme, baume]","['ADV', 'ADP', 'NOUN']",3,3
"[nuit, cette, montagne, cette, vallée]","['NOUN', 'DET', 'NOUN', 'DET', 'NOUN']",5,2
"[nuit, j', avais, tant, dit, verrais, plus]","['NOUN', 'PRON', 'AUX', 'ADV', 'VERB', 'VERB', 'ADV']",7,5
"[nuit, verrai, éternité]","['NOUN', 'VERB', 'ADJ']",3,3
"[volonté, faite, cette, fois, -là, volonté]","['NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'NOUN']",6,4
[faite],['VERB'],1,1
"[nuit, vois, encore, trois, grands, gibets, montaient, fils]","['NOUN', 'VERB', 'ADV', 'NUM', 'ADJ', 'NOUN', 'VERB', 'NOUN']",8,5
[milieu],['NOUN'],1,1
"[colline, vallée, partis, cette, ville]","['NOUN', 'NOUN', 'VERB', 'DET', 'NOUN']",5,3
"[j', avais, donnée, peuple, montés]","['PRON', 'AUX', 'VERB', 'NOUN', 'VERB']",5,4
"[fils, entre, deux, voleurs, plaie, flanc, deux, plaies]","['NOUN', 'ADP', 'NUM', 'NOUN', 'NOUN', 'VERB', 'NUM', 'NOUN']",8,4
"[mains, deux, plaies, pieds, plaies, front]","['NOUN', 'NUM', 'NOUN', 'NOUN', 'ADJ', 'VERB']",6,4
"[femmes, pleuraient, tout, debout, cette, tête, penchée]","['NOUN', 'VERB', 'ADV', 'ADV', 'DET', 'NOUN', 'VERB']",7,4
"[retombait, haut, poitrine]","['VERB', 'ADJ', 'NOUN']",3,3
"[cette, pauvre, barbe, sale, toute, souillée, poussière, sang]","['DET', 'ADJ', 'NOUN', 'ADJ', 'DET', 'NOUN', 'NOUN', 'ADJ']",8,3
"[cette, barbe, rousse, deux, pointes]","['DET', 'NOUN', 'NOUN', 'NUM', 'NOUN']",5,3
"[cheveux, souillés, quel, désordre, j', eusse, tant, baisés]","['NOUN', 'ADJ', 'DET', 'NOUN', 'PRON', 'AUX', 'ADV', 'VERB']",8,7
"[beaux, cheveux, roux, encore, tout, ensanglantés, couronne]","['ADJ', 'NOUN', 'ADV', 'ADV', 'ADV', 'VERB', 'VERB']",7,4
"[d', épines]","['ADP', 'NOUN']",2,2
"[tout, souillés, tout, collés, caillots, tout, accompli]","['DET', 'ADJ', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB']",7,6
"[trop, supporté]","['ADV', 'VERB']",2,2
"[cette, tête, penchait, j', eusse, appuyée, sein]","['DET', 'NOUN', 'VERB', 'PRON', 'AUX', 'VERB', 'NOUN']",7,5
"[cette, épaule, j', eusse, appuyée, épaule]","['DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'NOUN']",6,5
"[coeur, battait, plus, tant, battu, d', amour]","['NOUN', 'VERB', 'ADV', 'ADV', 'VERB', 'ADP', 'NOUN']",7,4
"[trois, quatre, femmes, pleuraient, tout, debout, hommes]","['NUM', 'NUM', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN']",7,5
"[rappelle, crois, qu', il, plus]","['VERB', 'VERB', 'SCONJ', 'PRON', 'ADV']",5,4
"[peut-être, trouvé, ça, montait, trop, tout, fini]","['ADV', 'VERB', 'PRON', 'VERB', 'ADV', 'ADV', 'VERB']",7,3
"[tout, consommé, c', était, fini]","['DET', 'NOUN', 'PRON', 'AUX', 'VERB']",5,5
"[soldats, s', en, retournaient, leurs, épaules, rondes]","['NOUN', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ']",7,5
"[emportaient, force, romaine]","['VERB', 'NOUN', 'ADJ']",3,3
"[c', est, alors, nuit, vins, nuit]","['PRON', 'AUX', 'ADV', 'NOUN', 'NOUN', 'NOUN']",6,4
"[viens, tous, soirs, venue, tant, fois]","['VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'NOUN']",6,4
"[depuis, ténèbres, premières]","['ADP', 'PRON', 'ADJ']",3,3
"[venue, l', autel, fumant, d', abel, cadavre]","['VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN']",7,4
"[d', abel, corps, déchiré, premier, assassinat, monde]","['ADP', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",7,3
"[nuit, vins, corps, lacéré, premier]","['NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ']",5,2
"[plus, grand, assassinat, monde, c', est, alors, nuit, vins]","['ADV', 'ADJ', 'NOUN', 'NOUN', 'PRON', 'AUX', 'ADV', 'NOUN', 'ADJ']",9,5
"[venue, tant, crimes, depuis, commencement]","['VERB', 'ADV', 'NOUN', 'ADP', 'ADV']",5,4
[monde],['NOUN'],1,1
"[tant, souillures, tant, d', amertumes]","['ADV', 'ADJ', 'ADV', 'ADP', 'NOUN']",5,4
"[cette, mer, d', ingratitude, vins, deuil]","['DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",6,3
"[cette, colline, cette, vallée, désolation, c', est]","['DET', 'NOUN', 'DET', 'NOUN', 'NOUN', 'PRON', 'AUX']",7,4
"[alors, nuit, vins]","['ADV', 'NOUN', 'ADJ']",3,3
"[nuit, faudra, -t, -il, donc, faudra, -t, -il, paradis]","['NOUN', 'VERB', 'PART', 'PRON', 'ADV', 'VERB', 'PART', 'PRON', 'NOUN']",9,5
"[qu', une, grande, nuit, clarté, tombera, péchés]","['ADV', 'DET', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN']",7,5
[monde],['NOUN'],1,1
"[sera, -ce, alors, nuit, viendras]","['AUX', 'PRON', 'ADV', 'NOUN', 'VERB']",5,5
"[c', est, alors, nuit, vins, seule, pus, finir, seule, pus]","['PRON', 'AUX', 'ADV', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'VERB', 'ADJ', 'ADJ']",10,6
"[accomplir, jour, entre, jours]","['VERB', 'NOUN', 'ADP', 'NOUN']",4,3
"[comme, accomplis, jour, nuit, accompliras, -, tu, monde]","['ADP', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'PRON', 'NOUN']",8,6
"[paradis, sera, -t, -il, grande, nuit, lumière]","['NOUN', 'AUX', 'PART', 'PRON', 'ADJ', 'NOUN', 'ADJ']",7,5
"[tout, pourrai, offrir]","['PRON', 'VERB', 'VERB']",3,2
"[offrande, aussi, offertoire]","['NOUN', 'ADV', 'ADJ']",3,3
"[tant, martyrs, tant, bourreaux]","['ADV', 'VERB', 'ADV', 'NOUN']",4,3
"[tant, d', âmes, tant, corps]","['ADV', 'ADP', 'NOUN', 'ADV', 'NOUN']",5,3
"[tant, purs, tant, d', impurs]","['ADV', 'ADJ', 'ADV', 'ADP', 'NOUN']",5,4
"[tant, pécheurs, tant, saints]","['ADV', 'NOUN', 'ADV', 'ADJ']",4,3
"[tant, fidèles, tant, pénitents]","['ADV', 'ADJ', 'ADV', 'ADJ']",4,2
"[tant, peines, tant, deuils, tant, larmes]","['ADV', 'NOUN', 'ADV', 'VERB', 'ADV', 'NOUN']",6,3
"[tant, plaies]","['ADV', 'NOUN']",2,2
"[tant, sang]","['ADV', 'ADJ']",2,2
"[tant, coeurs, tant, battu]","['ADV', 'ADJ', 'ADV', 'VERB']",4,3
"[d', amour, haine]","['ADP', 'NOUN', 'NOUN']",3,2
"[tant, coeurs, tant, saigné]","['ADV', 'ADJ', 'ADV', 'VERB']",4,3
"[d', amour, haine]","['ADP', 'NOUN', 'NOUN']",3,2
"[sera, -t, -il, dit, qu', il, faut]","['AUX', 'PART', 'PRON', 'VERB', 'SCONJ', 'PRON', 'VERB']",7,5
"[qu', il, faudra, offre]","['SCONJ', 'PRON', 'VERB', 'VERB']",4,3
"[qu', ils, demanderont, cela]","['PRON', 'PRON', 'VERB', 'PRON']",4,2
"[qu', ils, voudront, cela]","['PRON', 'PRON', 'VERB', 'PRON']",4,2
"[qu', ils, n', auront, goût, cela]","['SCONJ', 'PRON', 'ADV', 'VERB', 'NOUN', 'PRON']",6,5
"[souillures, tant, d', amertumes]","['NOUN', 'ADV', 'ADP', 'NOUN']",4,3
"[cette, mer, immense, d', ingratitude]","['DET', 'PROPN', 'ADJ', 'ADP', 'NOUN']",5,5
"[longue, retombée, d', une, nuit, éternelle]","['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ']",6,4
"[nuit, n', avais, besoin, d', aller, demander, permission]","['NOUN', 'ADV', 'VERB', 'NOUN', 'ADP', 'VERB', 'VERB', 'NOUN']",8,4
"[pilate, c', est, pourquoi, t', aime, salue]","['NOUN', 'PRON', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB']",7,4
"[entre, toutes, glorifie, entre, toutes, glorifies]","['ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",6,3
"[fais, honneur, gloire]","['VERB', 'NOUN', 'ADJ']",3,3
"[car, obtiens, quelquefois, qu', il, plus, difficile, monde]","['CCONJ', 'VERB', 'ADV', 'SCONJ', 'PRON', 'ADV', 'ADJ', 'NOUN']",8,7
"[désistement, l', homme]","['ADV', 'DET', 'NOUN']",3,3
"[l', abandonnement, l', homme, entre, mains]","['DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN']",6,3
"[connais, bien, l', homme, c', est, l', ai, fait, c', est, drôle]","['VERB', 'ADV', 'DET', 'NOUN', 'PRON', 'AUX', 'PRON', 'AUX', 'VERB', 'PRON', 'AUX', 'ADJ']",12,7
