text,pos,total,pos_unique
"['bonheur', 'écrasait', 'homme', 'toute', 'part']","['NOUN', 'VERB', 'NOUN', 'DET', 'NOUN']",5,3
"['jour', 'aller', 'comme', 'beau', 'port']","['NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN']",5,4
"['bonheurs', 'tombaient', 'faisaient', 'déversoir']","['NOUN', 'VERB', 'VERB', 'NOUN']",4,2
"['silence', 'âme', 'comme', 'étang']","['NOUN', 'NOUN', 'ADP', 'NOUN']",4,2
"['soleil', 'montait', 'faisait', 'ostensoir']","['NOUN', 'VERB', 'VERB', 'NOUN']",4,2
"['répercutait', 'ciel', 'éclatant']","['VERB', 'NOUN', 'ADJ']",3,3
"['vapeurs', 'montaient', 'faisaient', 'encensoir']","['NOUN', 'VERB', 'VERB', 'NOUN']",4,2
"['cèdres', 'faisaient', 'hautes', 'barricades']","['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
"['jours', 'bonheur', 'colonnades']","['NOUN', 'NOUN', 'NOUN']",3,1
"['tout', 'reposait', 'calme', 'soir']","['PRON', 'VERB', 'ADJ', 'NOUN']",4,4
"['terre', 'vaste', 'reposoir']","['NOUN', 'ADJ', 'NOUN']",3,2
"['fruits', 'toujours', 'prêts', 'rameaux', 'arbre']","['NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN']",5,3
"['jours', 'toujours', 'prêts', 'tombeaux', 'marbre']","['NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ']",5,3
"['faisaient', 'immense', 'temporel', 'dressoir']","['VERB', 'ADJ', 'NOUN', 'PUNCT']",4,4
"['terre', 'jardin', 'bocager']","['NOUN', 'NOUN', 'ADJ']",3,2
"['fruits', 'alignés', 'étages', 'arbre']","['NOUN', 'VERB', 'NOUN', 'NOUN']",4,2
"['jours', 'alignés', 'âges', 'marbre']","['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
"['faisaient', 'immense', 'temporel', 'verger']","['VERB', 'ADJ', 'ADJ', 'NOUN']",4,3
"['terre', 'vaste', 'potager']","['NOUN', 'ADJ', 'NOUN']",3,2
