text,pos,total,pos_unique
fait semblant mordre afin l' enfant rie,"['NOUN', 'VERB', 'VERB', 'ADV', 'DET', 'NOUN']",6,4
satan regarde fumant naseau,"['NOUN', 'VERB', 'VERB', 'NOUN']",4,2
serpent venimeux cet immonde pourceau,"['NOUN', 'ADJ', 'DET', 'ADJ', 'NOUN']",5,3
s' est juré d' empester faubourg saint-marceau,"['PRON', 'AUX', 'VERB', 'ADP', 'VERB', 'NOUN', 'X']",7,6
serpent sonnette sonnerie,"['NOUN', 'NOUN', 'NOUN']",3,1
s' est vanté qu' il ferait voyez hâblerie,"['PRON', 'AUX', 'VERB', 'SCONJ', 'PRON', 'VERB', 'VERB', 'NOUN']",8,5
jeter suppôts saints voirie,"['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
armes jésus c' est paille l' étable,"['NOUN', 'ADJ', 'PRON', 'AUX', 'NOUN', 'DET', 'NOUN']",7,5
pain vin nappe table,"['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
plus malheureux voilà connétable,"['ADV', 'ADJ', 'VERB', 'NOUN']",4,4
armes satan c' est supercherie,"['NOUN', 'NOUN', 'PRON', 'AUX', 'NOUN']",5,3
aplomb infernal aigre drôlerie,"['NOUN', 'ADJ', 'ADJ', 'NOUN']",4,2
savoir savants cafarderie,"['VERB', 'NOUN', 'NOUN']",3,2
armes jésus c' est poignante épine,"['NOUN', 'ADJ', 'PRON', 'AUX', 'ADJ', 'NOUN']",6,4
c' est fleur sang blanche aubépine,"['PRON', 'AUX', 'NOUN', 'NOUN', 'ADJ', 'ADJ']",6,4
fleurs pleurs rouge églantine,"['NOUN', 'ADJ', 'ADJ', 'ADJ']",4,2
perle descend joue attendrie,"['NOUN', 'VERB', 'VERB', 'VERB']",4,2
perle qu' il boit lèvre appauvrie,"['NOUN', 'PRON', 'PRON', 'VERB', 'NOUN', 'ADJ']",6,4
voilà beaux cristaux joaillerie,"['VERB', 'ADJ', 'NOUN', 'NOUN']",4,3
armes jésus c' est verte couronne,"['NOUN', 'ADJ', 'PRON', 'AUX', 'ADJ', 'NOUN']",6,4
c' est front l' amour grâce environne,"['PRON', 'AUX', 'NOUN', 'DET', 'NOUN', 'ADV', 'ADJ']",7,6
l' éternelle fleur peau fleuronne,"['DET', 'ADJ', 'NOUN', 'NOUN', 'ADJ']",5,3
perle descend face amoindrie,"['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
vient humecter langue rabougrie,"['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
voilà coffre-fort bijouterie,"['VERB', 'ADJ', 'NOUN']",3,3
armes jésus c' est forfaiture,"['NOUN', 'ADJ', 'PRON', 'AUX', 'NOUN']",5,4
clous marteau robe sans couture,"['NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN']",5,2
l' homme l' ange bête double nature,"['DET', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",7,3
armes satan c' est jobarderie,"['NOUN', 'NOUN', 'PRON', 'AUX', 'NOUN']",5,3
c' est scientificisme c' est l' artisterie,"['PRON', 'AUX', 'NOUN', 'PRON', 'AUX', 'DET', 'NOUN']",7,4
c' est laboratoire flagornerie,"['PRON', 'AUX', 'NOUN', 'NOUN']",4,3
armes satan c' est forfaiture,"['NOUN', 'NOUN', 'PRON', 'AUX', 'NOUN']",5,3
c' est d' avoir dispersé robe sans couture,"['PRON', 'VERB', 'ADP', 'AUX', 'VERB', 'NOUN', 'ADP', 'NOUN']",8,5
c' est bête sous l' ange double nature,"['PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN']",8,6
armes satan c' est bouffonnerie,"['NOUN', 'NOUN', 'PRON', 'AUX', 'NOUN']",5,3
c' est moraliste infirmerie,"['PRON', 'AUX', 'ADJ', 'NOUN']",4,4
haute éloquence pâtisserie,"['ADJ', 'NOUN', 'NOUN']",3,2
armes jésus c' est peine l' homme,"['NOUN', 'ADJ', 'PRON', 'AUX', 'NOUN', 'DET', 'NOUN']",7,5
c' est chemin mène ramène rome,"['PRON', 'AUX', 'NOUN', 'ADJ', 'VERB', 'NOUN']",6,5
c' est main frappe poing l' assomme,"['PRON', 'AUX', 'NOUN', 'VERB', 'NOUN', 'PRON', 'VERB']",7,4
armes satan c' est parfumerie,"['NOUN', 'NOUN', 'PRON', 'AUX', 'NOUN']",5,3
l' écrivain disert c' est sucrerie,"['DET', 'NOUN', 'ADJ', 'PRON', 'AUX', 'NOUN']",6,5
